"","X","PC_outcome","DistName","RUC.code","Pop..2020","Change_2010.20_pct","total_poverty_percent","child_poverty_percent","Percent_college_grads_county_19","unemployment_2019","unemployment_2020","pct_state_median_HH_income","Enrollment","FreeElig_mean","RedcEligQty_mean","PaidEligQty_mean","abuse_neglect_investigations","DISTRICT.CUMULATIVE.YEAR.END.ENROLLMENT","DISTRICT.DISCIPLINE.RECORD.COUNT","X05.OUT.OF.SCHOOL.SUSPENSION","X06.IN.SCHOOL.SUSPENSION","Charter","n_students","st_pct_black","st_pct_hisp","st_pct_white","st_pct_native","st_pct_asian","st_pct_pac","st_pct_mult","st_pct_ecodis","st_pct_englishlearners","st_pct_speced","st_pct_bilingual","st_pct_careertech","st_pct_gifted","tot_staff_fte","tot_teach_fte","staff_pct_centraladmin","staff_pct_schooladmin","staff_pct_profsupport","staff_pct_teach","staff_pct_educaides","staff_pct_aux","avg_salary_central","avg_salary_school","avg_salary_prof","avg_salary_teach","staff_pct_minority","stud_teach_ratio","teach_pct_5underexp","teach_avgexp","teach_pct_advdegrees","teach_turnover_rate","teach_pct_black","teach_pct_hisp","teach_pct_white","teach_pct_native","teach_pct_asian","teach_pct_pac","teach_pct_mult","teach_pct_reged","teach_pct_speced","teach_pct_compeduc","teach_pct_esl","taxable_value_per_student_17","local_tax_rate_18","tot_operating_reevenue","rev_pct_state","rev_pct_local","rev_pct_fed","tot_other_rev","fund_balance","net_assets_charter","tot_expend_1819","tot_opexpend_per_student","exp_pct_basiced","exp_pect_speced","exp_pct_state","exp_pct_esl","exp_pct_cartecheduc","exp_pct_gifted","exp_pct_athletics","exp_pct_hsallotment","exp_pct_kinder","exp_pct_na","ani_per_stu","st_pct_minority","teach_pct_minority","st_to_teach_minority","lin_resid"
"860",860,1.16166130939659,"SEALY ISD",1,30167,6.2,11.1,17,23.9,3.4,6.6,106.7,703,4.59019412056054e-05,5.32051587082302e-06,3.87026556433573e-05,0.0282546494992847,2944,0.195994277539342,0.030758226037196,0.123748211731044,0,2796,7.8,51.6,36.6,0.2,0.9,0,2.9,55.9,15.8,11.2,15.6,28.9,5.2,364.7,204.8,1.9,4,7.3,56.1,10.9,19.7,107287,73409,65298,54829,26.1,13.7,33.1,11.2,15.1,14,5.9,15.1,78.6,0,0,0,0.5,62.8,11.4,3.7,8.9,472000,1.39,11770.4560085837,30.5,57.4,12.1,0,1609.44206008584,0,12736.3379828326,10502,40,15.9,7,0.6,4.1,0.3,3.2,2.9,0,26.1,0.0282546494992847,63.4,21.5,41.9,1.15612015417464
"861",861,0.563172797025893,"SEGUIN ISD",1,172706,31.3,7.4,11.2,28.2,3,6.1,123,617.34375,7.91380791423291e-06,8.18344396032506e-07,3.16656717718958e-06,0.00069415521310565,7790,0.300013883104262,0.0771900596973483,0.137303901152298,0,7203,4.4,70.7,23,0.1,0.4,0.1,1.4,70.6,11.2,12.1,11.4,19.3,6.8,1023.4,470.8,1.5,3.3,11,46,9,29.2,116058,81266,63059,55637,49.5,15.3,41.1,10,20.8,19.9,3.6,31.9,63,0.2,0.6,0,0.6,83.7,7.3,0.1,0.5,431125,1.42,11816.7664861863,31,53.9,15.2,0,4286.69915313064,0,11578.7172011662,9402,42.3,12.3,8.6,0.7,2.9,0.4,2.3,1,1.8,27.8,0.00069415521310565,77.1,36.9,40.2,0.523344074694597
"862",862,0.664528098248575,"SEMINOLE ISD",7,21598,23.2,13.2,19.5,11.4,2.4,5.6,104.9,523.104166666667,2.59217241282601e-05,5.67242684876333e-06,2.51957077732151e-05,0,3266,0.158154859967051,0.0306425041186161,0.0833607907742998,0,3035,0.8,50.9,46.7,0.2,0.5,0.1,0.8,53.7,17.3,8.6,17.2,31.5,4.1,465.6,227.2,1.1,2.9,8.6,48.8,14.6,24.1,126157,93149,68199,56601,33,13.4,24.8,14.4,14.8,18.9,0.4,18,80.7,0.4,0,0,0.4,69.7,7.9,7.7,2.9,960202,1.3,16714.4141680395,5.9,87,7.1,0,6436.63591433278,0,16291.0639209226,12626,46.7,7.8,8,0.5,2.6,0.2,3.3,0.7,2.4,27.8,0,53.3,19.2,34.1,0.349789756727547
"863",863,3.29453109742942,"SEYMOUR ISD",8,3465,-7,15.9,24.5,22.8,2.3,3.5,64.9,294.1875,0.0005645751953125,4.91672092013889e-05,0.000272962782118056,0,635,0.0746527777777778,0,0,0,576,1.4,21.5,70.1,0,0.3,0,6.6,59.7,0.5,12.2,0.5,41.3,3.3,92.8,49.5,1.1,3.5,6,53.3,11.7,24.4,100000,72686,59279,50875,10.6,11.6,23.6,14.6,7.4,15.2,2,3.9,94.1,0,0,0,0,82,5.2,1.5,0,321572,1.12,13175.5486111111,57.9,35.2,6.9,0,7715.3125,0,12997.8854166667,12293,37.6,4.3,16,0.1,6.6,0.2,5.5,0.8,0,29,0,29.8,5.9,23.9,3.28115130182348
"864",864,1.78009225042046,"SHALLOWATER ISD",2,310639,11.4,17.9,22.5,30.1,2.8,5.7,85.5,422.03125,5.66946085639567e-05,8.70616101224806e-06,8.3242346062746e-05,0.0462908011869436,1745,0.129970326409496,0.0148367952522255,0.102670623145401,0,1685,0.5,29.5,68.5,0.5,0.1,0,1,38.8,2.9,7.1,2.9,27.5,7.6,272.2,140,1.1,3.8,7.5,51.4,14.5,21.7,110606,72355,57083,49139,13.6,12,25.3,13.9,22,11.7,0,5.4,94.6,0,0,0,0,75,5.5,7.3,1,169824,1.55,12430.3382789318,55.2,33.2,11.6,0,1234.32818991098,0,12182.4213649852,10409,43.3,15.1,5.5,0.1,5,0.2,3.4,0.9,2.3,24.2,0.0462908011869436,31.6,5.4,26.2,1.94360748735467
"865",865,1.20288820845758,"SHARYLAND ISD",2,870781,12.4,26.9,37.4,18.7,6.3,11.6,65,779.144230769231,4.41577017171265e-06,7.80935063051492e-07,2.34829883035157e-06,0.00324739224562094,10667,0.265006888407794,0.0324739224562094,0.107852784884865,0,10162,0.5,93.6,3.8,0,1.7,0,0.3,66,28,7.5,27.7,32.5,10.3,1344.9,639.9,1.3,3,7.9,47.6,9.4,30.8,105157,74970,69411,57456,88.6,15.9,18.1,14.4,21.5,6.5,0,80.4,18,0,1.4,0,0.2,42.1,7.4,3.1,25.2,304424,1.376,11451.9858295611,49,40.4,10.7,0,2806.71472151151,0,11214.7304664436,9744,43.9,9.6,7.3,1.4,5.1,0.2,4.4,1,1.4,25.7,0.00324739224562094,96.1,82,14.1,1.76551461527024
"866",866,-7.27980001939121,"SHELBYVILLE ISD",7,24022,-5.6,21.4,32.5,13.8,3.9,6.8,62,765.25,0.000912146970388467,0,0.000371864009772074,0,821,0.0660621761658031,0,0.0518134715025907,0,772,17.9,11.8,65.9,0.6,0.5,0,3.2,65,5.2,13.2,5.2,32.4,3.9,118.1,66.4,2.7,4.2,4.2,56.2,13.1,19.5,95701,87729,54007,53824,19.7,11.6,25.6,15.8,18.1,16.2,7.5,1.5,89.5,0,1.5,0,0,76.6,7.8,6.5,0,290971,1.174,11072.2474093264,57.2,32.3,10.5,0,2343.4378238342,0,11223.4987046632,10844,44.2,8,8.7,0.8,4.4,0.4,4,0,0,29.4,0,34,10.5,23.5,-7.19627346597473
"867",867,-0.957896917488782,"SHELDON ISD",1,4731145,15.6,15,21.3,31.5,3.9,8.9,96.2,836.354166666667,6.21410146996941e-06,6.22080908963802e-07,1.32373857854166e-06,0.0606479652311339,10767,0.29909126827341,0.0375345713156855,0.216021335440537,0,10124,22.5,70,5.2,0.3,0.5,0,1.4,82.6,31.7,8.5,33.9,33.1,5.2,1374.8,617.8,0.9,2.5,10.6,44.9,9,32,133438,89408,72068,62444,74.2,16.4,48.8,8.1,31.3,23.3,38.4,28.6,30.7,0.2,1,0.5,0.6,68.8,5.9,3.5,15.5,579281,1.47,12705.3124259186,30.7,56.2,13.1,0,2493.47846700909,0,22038.1108257606,9962,39.9,9.9,10.1,1,3.3,0.3,1.5,1.1,2.1,30.7,0.0606479652311339,94.7,69.3,25.4,-0.552230184105563
"868",868,0.144300857622104,"SHEPHERD ISD",8,27402,3.9,16.8,26.2,11.2,4.6,8.1,66.6,498.9375,0.000118874881439187,0,6.48551202567823e-06,0,2201,0.355889724310777,0.043609022556391,0.247619047619048,0,1995,3.9,35.1,55.8,0.2,0.1,0,4.9,70.9,17.9,10,17.2,29.6,6.2,313.4,144,1.3,3.2,4.8,45.9,14.3,30.5,112039,78422,68087,54776,23.4,13.9,41.3,10.8,22.9,25.6,12.9,8,78.4,0,0,0,0.7,74.2,6.9,4,2.3,173008,1.32,12232.1393483709,63.4,22.9,13.7,0,3461.42005012531,0,11944.3112781955,10298,39.9,10.2,11.4,0.5,7,0.1,2.1,1.1,0,27.8,0,44.2,21.6,22.6,0.287484491645725
"869",869,0.251006872714397,"SHERMAN ISD",3,135543,12.1,11.6,17.1,20.4,3.1,5.9,89.7,644.375,8.66761170045207e-06,4.77429709048979e-07,2.28002698576776e-06,0.000932090545938748,8222,0.363515312916112,0.0695073235685752,0.237683089214381,0,7510,12.6,42.3,34.7,0.9,3,0.2,6.4,70.2,23.8,13.4,23.6,27,11.2,1109.9,564.9,0.9,2.7,7.2,50.9,11.4,26.9,116995,81291,67202,55744,23.8,13.3,32.9,11.8,29.4,13.6,2.5,12.2,78.8,1.6,0.4,0,4.6,71.5,16.9,1.1,1.6,407113,1.649,12098.5784287617,34.4,51.9,13.7,0,3153.42529960053,0,15697.3157123835,9998,43.2,15.2,7.4,1.3,3.1,1.8,1.7,1.9,0.4,24.1,0.000932090545938748,65.4,21.3,44.1,-0.00578708786824005
"870",870,1.37950925602047,"SHINER ISD",6,20337,5.6,11,14.5,16.7,3,5.2,82.2,340.4375,0.000221409031121284,3.0747680672857e-05,0.000448607374503148,0,721,0.104734576757532,0.0200860832137733,0.0444763271162123,0,697,4.9,18.7,72.5,0.4,0.6,0,3,30,1.9,12.9,1.9,30.7,2,86.3,51.8,1.2,2.6,3.5,60,8.1,24.7,110000,83933,59147,57582,9,13.5,5.8,18.7,15.5,9.1,0,1.9,96.1,0,0,0,1.9,86.7,5.2,0,0,915976,1.11,10742.2338593974,13,82.3,4.7,0,781.641319942611,0,10725.8766140603,9238,49.6,4.6,4.9,0,4.6,0.3,5.1,1,1.2,28.8,0,27.6,3.8,23.8,1.4108749903485
"871",871,-7.85598252571588,"SIDNEY ISD",7,13594,-2.7,13.5,22.1,20.3,3.2,5.5,84.5,149,0.00367681553762432,0.000686104334772002,0.00262713454681929,0.0136986301369863,160,0,0,0,0,146,0,21.9,77.4,0,0,0,0.7,58.2,0,13,0,41.1,5.5,24,13.2,3.7,3.7,0,55.1,12.5,25,70000,67000,0,46702,16.7,11.1,45.5,12.7,7.6,3.2,0,15.2,77.3,7.6,0,0,0,77,8.5,5.4,0,197816,1.11,13107.8630136986,69.9,21.5,8.6,0,2454.97945205479,0,12771.8835616438,11814,39.2,5.4,11.5,0,4.1,0.3,4.4,1.8,1.2,32.1,0.0136986301369863,22.6,22.8,0.199999999999999,-7.63308676036233
"872",872,-1.85119295720705,"SIERRA BLANCA ISD",2,3202,-7.9,28,41.2,10.7,4.4,8,61.4,104.5,0.0086281179138322,0,0.000850340136054422,0,115,0,0,0,0,105,5.7,66.7,22.9,0,1,0,3.8,84.8,5.7,21.9,5.7,41.9,0,21.5,11.2,1.8,1.8,0,52.3,23.3,20.9,100000,100000,0,62189,76.7,9.3,44.5,13.4,28.8,38.5,0,71.2,28.8,0,0,0,0,82.8,7,0,0,1280265,1.06,25872.4857142857,11.4,80.5,8.1,0,9848.77142857143,0,24173.2571428571,18300,39,5.9,13.6,1.1,3.4,0.2,3.6,0.6,0,32.5,0,77.2,71.2,6,-1.99600005642675
"873",873,-0.0940698799817132,"SILSBEE ISD",2,56231,2.9,12.1,16.2,16.8,4.6,9,97.8,723.875,5.05641769611514e-05,4.18278025903335e-06,3.11483636310994e-05,0,3095,0.606613847743713,0.0358250086117809,0.335514984498794,0,2903,17.5,8.1,67.9,0.6,0.2,0.1,5.6,61.9,1.8,16.5,1.8,35,4.7,404.6,204.9,2.3,3.4,9.9,50.6,18.7,15.1,84672,76487,54644,50866,11,14.2,29.6,13.4,14.1,16.6,2.4,1.5,96.1,0,0,0,0,66,14.3,5.9,0.2,260220,1.49,12357.4739924216,54.9,34.6,10.5,0,1464.00275576989,0,11369.4285222184,9870,39.9,14.4,8.2,0.1,4.3,0.4,3.6,0.9,0.5,27.9,0,32.1,3.9,28.2,-0.280914844115809
"874",874,-6.10324794710888,"SIMMS ISD",3,92893,0.4,16.8,23.3,20.6,4.4,7.4,80,167.125,0.000288301801583845,6.98913458385078e-05,0.000315687112573453,0,527,0.0582329317269076,0,0.0582329317269076,0,498,0.2,3.4,93,0.4,0.8,0,2.2,53.8,0.6,14.9,0.6,43,5.4,82.3,46.1,1.2,2.4,2.9,56,13.4,24.1,126292,75351,58753,50256,2.4,10.8,23.8,14.3,21.9,6.5,0,2.2,97.8,0,0,0,0,75.3,4.9,4.6,0,209898,1.17,15083.2088353414,68.1,23.9,8.1,0,3421.28112449799,0,13963.6004016064,10167,44.6,6.2,12.1,0.1,5.4,0.2,4.8,1,0,25.7,0,7,2.2,4.8,-6.29696034453898
"875",875,-0.380599209650351,"SINTON ISD",2,68755,6.1,14.4,20.6,15.6,5.5,10.3,89.5,386.255319148936,8.46587743088292e-05,0,0,0.00468164794007491,2383,0.272003745318352,0,0.167602996254682,0,2136,1.1,82.4,15,0.2,0.6,0,0.7,70.7,1,14.1,1,34.2,6.2,317.1,141.9,1.6,3.9,5.7,44.8,12.9,31.1,109018,75327,63076,53210,61.8,15.1,40.7,10.9,19.4,26,0.7,44.6,53.3,0.7,0.7,0,0,85.1,9.2,1.9,0,195915,1.449,13567.4700374532,61,27.2,11.8,0,3929.65964419476,0,11678.2949438202,10357,45.1,8.6,10.5,0,2.6,0.2,4.6,1.3,1.3,25.8,0.00468164794007491,85,46.7,38.3,0.124357904504982
"876",876,2.31900733846302,"SKIDMORE-TYNAN ISD",6,31047,-2.6,24,27.8,8.9,4.4,9.8,69,281.583333333333,0.000235608463437084,2.76647573709173e-05,0.00014943854588661,0.00121065375302663,865,0.157384987893462,0,0.139225181598063,0,826,0.8,69.5,26.6,0.5,0.8,0.4,1.3,63.7,2.3,12,2.1,34.3,7.3,123.3,63.8,3.2,2.4,4.9,51.8,10.5,27,88221,79656,60164,51294,57.6,12.9,29.7,13,17,14.1,3.1,40.6,54.7,0,1.6,0,0,82.4,6.2,3.1,0,179888,1.509,13612.818401937,70.2,20.3,9.5,0,2881.91888619855,0,12433.3305084746,10357,38.1,11.3,7.6,0.2,5.8,1.2,5.1,1.5,0,29.2,0.00121065375302663,73.3,45.3,28,2.73604573507876
"877",877,-0.988661158959447,"SLATON ISD",2,310639,11.4,17.9,22.5,30.1,2.8,5.7,85.5,341.0625,0.000176286008230453,0,1.08539094650206e-05,0.0577777777777778,1459,0.123703703703704,0,0.112592592592593,0,1350,5.3,64.2,28.7,0.2,0.2,0,1.3,75,4.9,16.1,4.9,32.2,7.8,250.2,111.2,1.6,3,6.7,44.4,16.3,28,109408,71858,55461,46008,36.1,12.1,41.8,9.2,20.2,24.6,2.7,16.2,79.3,0,0,0,1.8,71,13.5,5.4,0.1,281449,1.464,14606.3851851852,48,34.3,17.7,0,1874.92,0,13752.9518518519,12474,37.8,16,8.9,0.1,5.6,0.5,3.3,0.9,0.6,26.4,0.0577777777777778,71.2,20.7,50.5,-0.489997542519871
"878",878,-0.292617692880372,"SLIDELL ISD",1,68632,16.1,8.3,11.7,18,3.2,6.5,110,311,0.0012733619818514,0.000331737590462289,0.00156937398564852,0,332,0.143769968051118,0,0.115015974440895,0,313,0.3,24.6,73.2,0,0.6,0,1.3,47.3,10.9,8.6,10.9,30.7,6.1,41.3,21.6,2.7,3.6,0.9,52.4,19.3,21,84992,71610,54526,55289,14.5,14.5,20.7,15.5,34.1,17.3,0,4.6,95.4,0,0,0,0,79.3,0,9.7,0,890518,1.128,12999.9297124601,8.7,85.3,5.9,0,993.722044728435,0,11473.5303514377,11461,50.5,3.6,7.5,2,2.1,0.5,2,1.7,1.8,28.4,0,26.8,4.6,22.2,-0.437238845908282
"879",879,1.84090979704652,"SLOCUM ISD",7,57922,-0.9,19.8,23.8,10.6,2.9,5.6,75.7,187.375,0.0004916954278353,7.27640344169577e-05,0.000726348674919572,0,396,0.10761154855643,0,0.089238845144357,0,381,0.8,8.9,86.1,0,0.5,0,3.7,41.7,0.3,13.4,0.3,42,3.9,68.3,40.3,2.9,2.9,4,58.9,7,24.1,79384,81404,57589,51951,2.8,9.5,19.9,14.6,18,12.4,0,0,97.5,0,0,0,2.5,59.6,3.7,20.2,0,278764,1.188,12557.7769028871,61.3,32.3,6.4,0,2614.40682414698,0,12133.0288713911,10225,42.1,9.3,14.8,0.3,6.5,0.3,2.6,0.8,0,23.5,0,13.9,2.5,11.4,1.5959508725908
"880",880,1.21695520679526,"SMITHVILLE ISD",1,97216,31.1,14,23.8,20.7,3.1,6,97.8,466.21875,6.98608956348845e-05,8.10007778987066e-06,5.78199934820767e-05,0.00161899622234215,1970,0.370750134916352,0.0928224500809498,0.239611440906638,0,1853,7.2,33.7,54.1,0.3,0.6,0,4,54,7.5,12.5,7.3,23.5,7.4,265.6,136.9,1.9,2.9,7,51.6,14.3,22.4,100989,73316,59022,51304,17.7,13.5,42.2,10.9,21.4,22,5.5,8,83.6,0,0,0,2.9,75.5,12.7,6.3,0,437673,1.43,11952.4085267134,35.8,53,11.2,0,3015.41608202914,0,19512.2978953049,10504,42.2,14,6.2,0.2,2.7,0.2,3.1,0.9,1.4,29.1,0.00161899622234215,45.8,16.4,29.4,0.985805336847405
"881",881,0.257452171693776,"SMYER ISD",6,21537,-6.1,15.5,19.7,15.8,2.9,7.9,79.9,435.5,0.00164540494958376,0,0.00059388834899039,0.0430839002267574,462,0.151927437641723,0.0272108843537415,0.0929705215419501,0,441,1.8,48.3,49,0.2,0,0,0.7,48.3,2.9,12,2.9,37,7.9,62.4,40.4,1.6,3.2,2.5,64.6,8,20,108243,88542,64015,50451,27.8,10.9,26.6,14.3,14.3,12.5,0,14.5,80.7,0,0,0,4.8,77.8,5.3,7.3,0,223563,1.26,13310.6326530612,65.6,25.9,8.5,0,6873.04535147392,0,12559.2154195011,10758,38.1,5.6,9.2,0.1,5.8,0.3,4.9,0.7,1.4,33.9,0.0430839002267574,51,19.3,31.7,0.528548406155458
"882",882,-0.233809945560904,"SNOOK ISD",3,17642,2.6,13.8,21.8,17.3,3.1,6.3,96.4,245.1875,0.000682746653234069,6.64337306194932e-05,0.000297484376067209,0,519,0.330578512396694,0,0.289256198347107,0,484,24.6,29.5,41.7,0.4,0,0,3.7,72.3,7.4,13.4,7.4,39.9,7.2,96.3,42.6,2.7,5.2,8.3,44.2,1.6,38,98953,71531,60108,51044,20.8,11.4,47.5,8.9,17.3,34.4,9.4,4.7,85.9,0,0,0,0,81.8,6,0.3,1.2,468817,1.51,16892.6590909091,45.1,46,8.9,0,4102.40495867769,0,20473.6570247934,12492,35.8,8.5,10.2,0.6,4.6,1.1,6.2,0.7,1.2,31.1,0,58.2,14.1,44.1,0.0256768705149746
"883",883,0.148148319725987,"SNYDER ISD",7,16932,0.1,14.7,18.3,16.2,3.2,8.2,87.9,668.6875,5.80614356491253e-05,8.08344307647324e-06,2.82192865501103e-05,0,2850,0.306536438767844,0.0642374154770849,0.218632607062359,0,2662,2,65.8,29.2,0.5,0.7,0,1.8,68,11.9,10.3,11.9,35.8,5.2,398,197.7,2.6,3.7,5.5,49.7,18.7,19.9,84484,66670,62911,52215,37.7,13.5,46.2,10.4,19.3,26,1.8,28.2,69,0,0,0,1,80.5,8,0,2.2,779516,1.118,14548.837716003,13.1,75.3,11.7,0,12716.2648384673,0,13276.6029301277,10446,43.4,10.5,10,1.1,2.7,0.1,2.4,0.5,0.9,28.3,0,70.8,31,39.8,0.6635614467018
"884",884,-0.0510819831597559,"SOCORRO ISD",2,865657,8.1,18.8,26.2,23.3,3.8,8.3,75.9,959.082222222222,3.06971703445922e-07,3.89865003970413e-08,8.09692991220703e-08,0.000527459543852986,50040,0.154651138257696,0.0315209823406545,0.093254847353208,0,47397,2.4,92,3.8,0.2,0.6,0.2,0.8,73.5,25,11.3,25.9,39.1,6.7,5638.8,2834.6,0.7,2.7,11,50.3,8.1,27.2,110263,85325,65944,55249,92.3,16.7,31.2,11.2,30.1,11.1,1.7,87.4,10.2,0.1,0.5,0,0.1,62,7.2,0,16.3,200882,1.381,10309.2751861932,61.2,25.1,13.7,0,2174.03816697259,0,11385.6635441062,9358,44,12.7,8.3,1,4.4,0.2,1.4,1.4,1.4,25.2,0.000527459543852986,96.2,89.8,6.40000000000001,0.494152096073253
"885",885,-0.551937276532125,"SOMERSET ISD",1,2009324,17.2,15.2,22.4,28,3.1,7.5,92.1,516.767857142857,3.03966493923145e-05,0,2.55264914054909e-07,0.0742815392109109,4422,0.240379931807112,0.0847540185094983,0.115684364344861,0,4106,0.4,90.9,7.9,0,0.1,0.1,0.6,81.8,18.9,9.5,17.5,33.4,4.6,573.9,260.5,1,2.8,9.1,45.4,10.5,31.2,138515,79975,64012,56944,76.3,15.8,39.5,10.1,22.3,18.2,4.2,60.7,33.9,0,0.4,0,0.8,65.7,11,2.2,8,108700,1.442,11478.2437895762,71.2,16,12.8,0,1734.60375060887,0,11198.7698490015,10080,38.9,9.3,10.1,1.1,5.3,0.3,3.3,0.8,2,28.8,0.0742815392109109,92.1,66.1,26,-0.107769646033762
"886",886,-1.52438450659391,"SOMERVILLE ISD",3,17642,2.6,13.8,21.8,17.3,3.1,6.3,96.4,188.875,0.000456432147347303,3.98562564961442e-05,0.000146659676928872,0,600,0.551660516605166,0.0848708487084871,0.354243542435424,0,542,19.4,33.2,40.4,0,0.6,0,6.5,76,7.2,12.2,9.8,36.5,2.6,86.8,49.8,2.3,2.5,2,57.3,15.6,20.2,87500,65894,54628,50846,31.6,10.9,35.9,11.3,18.6,28.2,15.9,6,76.1,0,0,0,2,78.7,5.9,6.1,0.2,553533,1.34,13518.3081180812,33.8,54.9,11.2,0,3345.98708487085,0,12873.6383763838,10381,38.3,6.3,12.9,0.4,4,0.2,4.2,0.3,1.2,32.3,0,59.7,23.9,35.8,-1.47093288654599
"887",887,-1.1009454281533,"SONORA ISD",7,3372,-18.3,13.1,17.8,17.1,3.7,9.8,99,259.958333333333,0.000201525298050395,5.49363483726419e-05,0.000174126139377105,0,808,0.0566280566280566,0,0.045045045045045,0,777,0,74.3,24.7,0,0.4,0,0.6,61.8,15.4,11.2,15.3,30.6,0.8,122.8,68.7,0.8,2.6,6.6,55.9,17.1,16.9,125100,84967,59369,52890,41.8,11.3,26.4,13.3,20.6,18.9,0,23.3,75.3,0,0,0,1.5,76.2,5.3,3.9,1.8,673301,1.06,13950.3938223938,33.5,59.2,7.3,0,8840.21621621622,0,14472.0810810811,12624,38.7,7.2,8.4,0.5,6.3,0.1,4.7,0.7,2,31.3,0,75.3,24.8,50.5,-0.922948652963763
"888",888,-0.753616434651989,"SOUTH SAN ANTONIO ISD",1,2009324,17.2,15.2,22.4,28,3.1,7.5,92.1,573.241666666667,7.88397473832789e-06,0,0,0.0357687346077167,9345,0.195965755834408,0.0925296118212736,0.0920605136624839,0,8527,1.2,96.6,1.7,0.1,0.1,0,0.2,90.5,18.4,11.3,17.5,31.6,6.8,1231.8,555.9,1.3,2.8,10.7,45.1,9.8,30.2,95818,77820,67311,59994,85.8,15.3,92.7,1.2,27.4,15.6,2.2,76.8,19.8,0,0.4,0,0.9,69.3,11.2,1.6,9.1,185535,1.452,12553.856807787,55.8,22.5,21.7,0,3361.3471326375,0,12650.5327782338,10310,41,10.2,13.6,0.6,3.8,0.2,1.6,0.6,1.1,27.6,0.0357687346077167,98.2,80.3,17.9,-0.190466944044471
"889",889,1.51014169906498,"SOUTH TEXAS ISD",2,421017,3.6,25.5,36.3,17.3,5.5,10.2,63.9,682.9375,1.88962548834355e-05,3.64561513488468e-06,1.75745817227522e-05,0.0135724672806592,4220,0.0571982549684925,0.00848279205041202,0.0373242850218129,0,4126,0.9,84.2,5.9,0.1,8.2,0,0.7,54.5,5.6,3,5.5,85.2,15.7,658.7,305.2,0.5,2.6,7.9,46.3,4.9,37.9,153928,92485,77250,63353,87.1,13.5,12.4,16.5,37.6,12.1,0.7,71.8,23.3,1,3.3,0,0,35.5,2.3,11.8,0,0,0,17139.6599612215,50.4,44.5,5.1,0,3937.99297140087,0,16335.7556955889,15087,46.6,4.7,4.7,0.1,16.3,0.1,0,0,0,27.7,0.0135724672806592,94.1,76.8,17.3,1.15764526115436
"890",890,-1.65513183180081,"SOUTHLAND ISD",6,5816,-10,24.2,24.4,13.9,2.6,6.8,76.5,132,0.00457205042681893,0.00162530386115665,0.00126491039629148,0,141,0,0,0,0,133,0.8,57.1,41.4,0,0,0,0.8,75.2,0.8,9,0.8,36.8,3.8,26.8,15.5,3.7,2.1,3.6,57.7,3.7,29.2,78000,70001,60955,41823,26.1,8.6,48.1,7.4,9.3,49.2,6.5,12.9,80.6,0,0,0,0,82.2,6.5,0,0,394961,1.17,15894.1654135338,56,35.9,8,0,5587.63157894737,0,14497.977443609,15486,36.1,3.6,9.7,0,6.7,0.3,2.9,0.8,0,40,0,58.7,19.4,39.3,-1.06863318079969
"891",891,-0.931432910161764,"SOUTHSIDE ISD",1,2009324,17.2,15.2,22.4,28,3.1,7.5,92.1,720,2.15813261101434e-05,0,0,0.0528047091412742,6422,0.354051246537396,0.116516620498615,0.115304709141274,0,5776,1.1,91.3,7,0.1,0.2,0,0.4,85.4,17.7,13.2,19,34.2,8.3,645.4,358.6,0.8,3.6,16.7,55.6,12.6,10.8,167541,82365,69894,59658,74.2,16.1,35.9,9.8,23.9,15.7,3.9,66.7,28.3,0.6,0.3,0,0.3,74.8,11.5,0,8.6,219384,1.576,12847.3012465374,53.5,28.7,17.8,0,3369.3266966759,0,12073.870498615,10848,36.1,13.3,10.3,1.4,3.1,2.4,1.8,2,0.1,29.6,0.0528047091412742,93.1,71.8,21.3,-0.48045621552425
"892",892,-0.99713820584541,"SOUTHWEST ISD",1,2009324,17.2,15.2,22.4,28,3.1,7.5,92.1,765.361111111111,3.77203420455391e-06,7.43639149464698e-08,1.57410280148048e-07,0.0220598871691017,14842,0.177925647331115,0.0778967163315493,0.0625632865615507,0,13826,3.1,90.4,5.2,0.2,0.4,0,0.7,84.3,17.8,14.4,17.7,21.2,10.6,2078.1,945.1,0.9,2.5,9,45.5,7.1,35.1,109949,78736,67680,58384,76.9,14.6,32.9,10.8,33.5,12.9,2.2,65.9,30.3,0.3,0.2,0.1,1,75.5,10.6,1,8.7,228734,1.473,12241.7842470707,52.7,32.3,15,0,3003.16830608998,0,12446.2909012006,10484,44.2,11.2,9,0.6,2.4,0.2,1.8,0.6,2.2,27.8,0.0220598871691017,94.8,69.7,25.1,-0.511439807813155
"893",893,-1.47074144638556,"SOUTHWEST PREPARATORY SCHOOL",1,2009324,17.2,15.2,22.4,28,3.1,7.5,92.1,162.041666666667,0.000128755269777163,1.12480957948064e-05,3.22164948453608e-05,0.314432989690722,1196,0.164948453608247,0.0979381443298969,0.0268041237113402,1,970,14.5,64.2,18.2,0,0,0.1,2.9,84.1,9.4,5.9,7.7,41.1,4.9,159.6,77.7,4.1,6.3,15.6,48.7,11.8,13.5,107671,65804,56258,49433,58.8,12.5,61,5.7,20.3,42.8,10.5,36,52.3,0,1.3,0,0,83.6,10.6,0,0,0,0,14266.418556701,64.1,19.2,16.7,0,0,1797.14742268041,13106.6824742268,12470,23.1,7.6,31.6,0.4,4,0.3,0.3,0.1,1.2,31.5,0.314432989690722,81.7,47.8,33.9,-0.912394050470456
